id,set,index,source_sheet,view,clothed,facing_original,mirrored,H_px,scale,phi,theta,NF,spread,arm_spread,hand_f,hand_b,lift_f,lift_b,together
nE3_51,nE3,51,7ca1f857-image.png,side,False,east,False,691,0.8683,0.42550517771331153,0.8510103554266231,N,0.22726539595900117,0.15166666666666667,0.06999999999999999,0.08166666666666667,0.021666666666666667,0.0,False
nE3_52,nE3,52,7ca1f857-image.png,side,False,east,False,687,0.8734,0.5,0.0,F,0.2720837453826481,0.1542570951585978,0.07746243739565958,0.07679465776293823,0.015025041736227046,0.0,False
nE3_53,nE3,53,7ca1f857-image.png,side,False,east,False,682,0.8798,0.5,0.0,F,0.2926267514586806,0.1497504159733777,0.08153078202995008,0.06821963394342763,0.008319467554076539,0.0,False
nE3_54,nE3,54,7ca1f857-image.png,side,False,east,False,677,0.8863,0.5,0.0,F,0.3064934310424507,0.145,0.08333333333333333,0.06166666666666666,0.0,0.0,False
nE3_55,nE3,55,7ca1f857-image.png,side,False,east,False,675,0.8889,0.5,0.0,F,0.3235223506580008,0.14196994991652595,0.07853088480801176,0.0634390651085142,0.0,0.005008347245409015,False
nE3_56,nE3,56,7ca1f857-image.png,side,False,east,False,674,0.8902,0.5,0.0,F,0.3129113267476761,0.14833333333333337,0.08000000000000002,0.06833333333333334,0.0,0.013333333333333334,False
nE3_57,nE3,57,7ca1f857-image.png,side,False,east,False,677,0.8863,0.5,0.0,F,0.273228867929351,0.15714999999999843,0.07714999999999843,0.08,0.0,0.025,False
nE3_58,nE3,58,7ca1f857-image.png,side,False,east,False,679,0.8837,0.5974388554669613,0.1948777109339226,F,0.1975546782836008,0.16306156405990016,0.064891846921797,0.09816971713810316,0.0,0.03161397670549085,False
nE3_59,nE3,59,7ca1f857-image.png,side,False,east,False,685,0.8759,0.6594395788663548,0.31887915773270975,F,0.11726861985104117,0.13333333333333333,0.026666666666666665,0.10666666666666666,0.0,0.035,False
nE3_60,nE3,60,7ca1f857-image.png,side,False,east,False,687,0.8734,0.75,0.5,F,0.14166666666666666,0.105,0.0016666666666666635,0.10333333333333333,0.0,0.0,True
nE3_61,nE3,61,7ca1f857-image.png,side,False,east,False,687,0.8734,0.75,0.5,F,0.17529215358931552,0.11185308848080133,0.02170283806343907,0.09015025041736226,0.0,0.0,True
nE3_62,nE3,62,7ca1f857-image.png,side,False,east,False,688,0.8721,0.8662370137788121,0.7324740275576243,F,0.15051778702896912,0.12166666666666667,0.051666666666666666,0.07,0.016666666666666666,0.0,False
nE3_63,nE3,63,7ca1f857-image.png,side,False,east,False,680,0.8824,0.0,0.0,N,0.28145606832727466,0.11696666666666639,0.07863333333333306,0.03833333333333333,0.0016666666666666668,0.0,False
cS1_00,cS1,0,5c6882bc-image.png,front,True,south,False,594,1.0101,,,,,,,,,,
cS1_01,cS1,1,5c6882bc-image.png,front,True,south,False,594,1.0101,,,,,,,,,,
cS1_02,cS1,2,5c6882bc-image.png,front,True,south,False,594,1.0101,,,,,,,,,,
cS1_03,cS1,3,5c6882bc-image.png,front,True,south,False,593,1.0118,,,,,,,,,,
cS1_04,cS1,4,5c6882bc-image.png,front,True,south,False,593,1.0118,,,,,,,,,,
cS1_05,cS1,5,5c6882bc-image.png,front,True,south,False,598,1.0033,,,,,,,,,,
cS1_06,cS1,6,5c6882bc-image.png,front,True,south,False,601,0.9983,,,,,,,,,,
cS1_07,cS1,7,5c6882bc-image.png,front,True,south,False,604,0.9934,,,,,,,,,,
cS1_08,cS1,8,5c6882bc-image.png,front,True,south,False,604,0.9934,,,,,,,,,,
cS1_09,cS1,9,5c6882bc-image.png,front,True,south,False,601,0.9983,,,,,,,,,,
cS1_10,cS1,10,5c6882bc-image.png,front,True,south,False,597,1.005,,,,,,,,,,
cS1_11,cS1,11,5c6882bc-image.png,front,True,south,False,604,0.9934,,,,,,,,,,
cS1_12,cS1,12,5c6882bc-image.png,front,True,south,False,604,0.9934,,,,,,,,,,
cS1_13,cS1,13,5c6882bc-image.png,front,True,south,False,606,0.9901,,,,,,,,,,
cS1_14,cS1,14,5c6882bc-image.png,front,True,south,False,606,0.9901,,,,,,,,,,
cS1_15,cS1,15,5c6882bc-image.png,front,True,south,False,603,0.995,,,,,,,,,,
cS1_16,cS1,16,5c6882bc-image.png,front,True,south,False,602,0.9967,,,,,,,,,,
cS1_17,cS1,17,5c6882bc-image.png,front,True,south,False,601,0.9983,,,,,,,,,,
cS1_18,cS1,18,5c6882bc-image.png,front,True,south,False,607,0.9885,,,,,,,,,,
cS1_19,cS1,19,5c6882bc-image.png,front,True,south,False,611,0.982,,,,,,,,,,
cS1_20,cS1,20,5c6882bc-image.png,front,True,south,False,611,0.982,,,,,,,,,,
cS1_21,cS1,21,5c6882bc-image.png,front,True,south,False,606,0.9901,,,,,,,,,,
cS1_22,cS1,22,5c6882bc-image.png,front,True,south,False,602,0.9967,,,,,,,,,,
cS1_23,cS1,23,5c6882bc-image.png,front,True,south,False,604,0.9934,,,,,,,,,,
cS1_24,cS1,24,5c6882bc-image.png,front,True,south,False,609,0.9852,,,,,,,,,,
cS1_25,cS1,25,5c6882bc-image.png,front,True,south,False,610,0.9836,,,,,,,,,,
cS1_26,cS1,26,5c6882bc-image.png,front,True,south,False,608,0.9868,,,,,,,,,,
cS1_27,cS1,27,5c6882bc-image.png,front,True,south,False,603,0.995,,,,,,,,,,
cS1_28,cS1,28,5c6882bc-image.png,front,True,south,False,609,0.9852,,,,,,,,,,
cS1_29,cS1,29,5c6882bc-image.png,front,True,south,False,609,0.9852,,,,,,,,,,
cS1_30,cS1,30,5c6882bc-image.png,front,True,south,False,611,0.982,,,,,,,,,,
cS1_31,cS1,31,5c6882bc-image.png,front,True,south,False,604,0.9934,,,,,,,,,,
cS1_32,cS1,32,5c6882bc-image.png,front,True,south,False,599,1.0017,,,,,,,,,,
cS1_33,cS1,33,5c6882bc-image.png,front,True,south,False,596,1.0067,,,,,,,,,,
cS1_34,cS1,34,5c6882bc-image.png,front,True,south,False,595,1.0084,,,,,,,,,,
cS1_35,cS1,35,5c6882bc-image.png,front,True,south,False,596,1.0067,,,,,,,,,,
cS2_00,cS2,0,aaf3bf24-image.png,front,True,south,False,594,1.0101,,,,,,,,,,
cS2_01,cS2,1,aaf3bf24-image.png,front,True,south,False,594,1.0101,,,,,,,,,,
cS2_02,cS2,2,aaf3bf24-image.png,front,True,south,False,594,1.0101,,,,,,,,,,
cS2_03,cS2,3,aaf3bf24-image.png,front,True,south,False,593,1.0118,,,,,,,,,,
cS2_04,cS2,4,aaf3bf24-image.png,front,True,south,False,593,1.0118,,,,,,,,,,
cS2_05,cS2,5,aaf3bf24-image.png,front,True,south,False,598,1.0033,,,,,,,,,,
cS2_06,cS2,6,aaf3bf24-image.png,front,True,south,False,601,0.9983,,,,,,,,,,
cS2_07,cS2,7,aaf3bf24-image.png,front,True,south,False,604,0.9934,,,,,,,,,,
cS2_08,cS2,8,aaf3bf24-image.png,front,True,south,False,604,0.9934,,,,,,,,,,
cS2_09,cS2,9,aaf3bf24-image.png,front,True,south,False,601,0.9983,,,,,,,,,,
cS2_10,cS2,10,aaf3bf24-image.png,front,True,south,False,597,1.005,,,,,,,,,,
cS2_11,cS2,11,aaf3bf24-image.png,front,True,south,False,604,0.9934,,,,,,,,,,
cS2_12,cS2,12,aaf3bf24-image.png,front,True,south,False,604,0.9934,,,,,,,,,,
cS2_13,cS2,13,aaf3bf24-image.png,front,True,south,False,606,0.9901,,,,,,,,,,
cS2_14,cS2,14,aaf3bf24-image.png,front,True,south,False,606,0.9901,,,,,,,,,,
cS2_15,cS2,15,aaf3bf24-image.png,front,True,south,False,603,0.995,,,,,,,,,,
cS2_16,cS2,16,aaf3bf24-image.png,front,True,south,False,602,0.9967,,,,,,,,,,
cS2_17,cS2,17,aaf3bf24-image.png,front,True,south,False,601,0.9983,,,,,,,,,,
cS2_18,cS2,18,aaf3bf24-image.png,front,True,south,False,607,0.9885,,,,,,,,,,
cS2_19,cS2,19,aaf3bf24-image.png,front,True,south,False,611,0.982,,,,,,,,,,
cS2_20,cS2,20,aaf3bf24-image.png,front,True,south,False,611,0.982,,,,,,,,,,
cS2_21,cS2,21,aaf3bf24-image.png,front,True,south,False,606,0.9901,,,,,,,,,,
cS2_22,cS2,22,aaf3bf24-image.png,front,True,south,False,602,0.9967,,,,,,,,,,
cS2_23,cS2,23,aaf3bf24-image.png,front,True,south,False,604,0.9934,,,,,,,,,,
cS2_24,cS2,24,aaf3bf24-image.png,front,True,south,False,609,0.9852,,,,,,,,,,
cS2_25,cS2,25,aaf3bf24-image.png,front,True,south,False,610,0.9836,,,,,,,,,,
cS2_26,cS2,26,aaf3bf24-image.png,front,True,south,False,608,0.9868,,,,,,,,,,
cS2_27,cS2,27,aaf3bf24-image.png,front,True,south,False,603,0.995,,,,,,,,,,
cS2_28,cS2,28,aaf3bf24-image.png,front,True,south,False,609,0.9852,,,,,,,,,,
cS2_29,cS2,29,aaf3bf24-image.png,front,True,south,False,609,0.9852,,,,,,,,,,
cS2_30,cS2,30,aaf3bf24-image.png,front,True,south,False,611,0.982,,,,,,,,,,
cS2_31,cS2,31,aaf3bf24-image.png,front,True,south,False,604,0.9934,,,,,,,,,,
cS2_32,cS2,32,aaf3bf24-image.png,front,True,south,False,599,1.0017,,,,,,,,,,
cS2_33,cS2,33,aaf3bf24-image.png,front,True,south,False,596,1.0067,,,,,,,,,,
cS2_34,cS2,34,aaf3bf24-image.png,front,True,south,False,595,1.0084,,,,,,,,,,
cS2_35,cS2,35,aaf3bf24-image.png,front,True,south,False,596,1.0067,,,,,,,,,,
nS1_00,nS1,0,4b55fd4a-image.png,front,False,south,False,597,1.005,,,,,,,,,,
nS1_01,nS1,1,4b55fd4a-image.png,front,False,south,False,593,1.0118,,,,,,,,,,
nS1_02,nS1,2,4b55fd4a-image.png,front,False,south,False,591,1.0152,,,,,,,,,,
nS1_03,nS1,3,4b55fd4a-image.png,front,False,south,False,591,1.0152,,,,,,,,,,
nS1_04,nS1,4,4b55fd4a-image.png,front,False,south,False,594,1.0101,,,,,,,,,,
nS1_05,nS1,5,4b55fd4a-image.png,front,False,south,False,597,1.005,,,,,,,,,,
nS1_06,nS1,6,4b55fd4a-image.png,front,False,south,False,595,1.0084,,,,,,,,,,
nS1_07,nS1,7,4b55fd4a-image.png,front,False,south,False,594,1.0101,,,,,,,,,,
nS1_08,nS1,8,4b55fd4a-image.png,front,False,south,False,592,1.0135,,,,,,,,,,
nS1_09,nS1,9,4b55fd4a-image.png,front,False,south,False,591,1.0152,,,,,,,,,,
nS1_10,nS1,10,4b55fd4a-image.png,front,False,south,False,597,1.005,,,,,,,,,,
nS1_11,nS1,11,4b55fd4a-image.png,front,False,south,False,599,1.0017,,,,,,,,,,
nS1_12,nS1,12,4b55fd4a-image.png,front,False,south,False,597,1.005,,,,,,,,,,
nS1_13,nS1,13,4b55fd4a-image.png,front,False,south,False,596,1.0067,,,,,,,,,,
nS1_14,nS1,14,4b55fd4a-image.png,front,False,south,False,595,1.0084,,,,,,,,,,
nS1_15,nS1,15,4b55fd4a-image.png,front,False,south,False,595,1.0084,,,,,,,,,,
nS1_16,nS1,16,4b55fd4a-image.png,front,False,south,False,596,1.0067,,,,,,,,,,
nS1_17,nS1,17,4b55fd4a-image.png,front,False,south,False,597,1.005,,,,,,,,,,
nS1_18,nS1,18,4b55fd4a-image.png,front,False,south,False,594,1.0101,,,,,,,,,,
nS1_19,nS1,19,4b55fd4a-image.png,front,False,south,False,593,1.0118,,,,,,,,,,
nS1_20,nS1,20,4b55fd4a-image.png,front,False,south,False,591,1.0152,,,,,,,,,,
nS1_21,nS1,21,4b55fd4a-image.png,front,False,south,False,593,1.0118,,,,,,,,,,
nS1_22,nS1,22,4b55fd4a-image.png,front,False,south,False,598,1.0033,,,,,,,,,,
nS1_23,nS1,23,4b55fd4a-image.png,front,False,south,False,600,1.0,,,,,,,,,,
nS1_24,nS1,24,4b55fd4a-image.png,front,False,south,False,597,1.005,,,,,,,,,,
nS1_25,nS1,25,4b55fd4a-image.png,front,False,south,False,595,1.0084,,,,,,,,,,
nS1_26,nS1,26,4b55fd4a-image.png,front,False,south,False,595,1.0084,,,,,,,,,,
nS1_27,nS1,27,4b55fd4a-image.png,front,False,south,False,595,1.0084,,,,,,,,,,
nS1_28,nS1,28,4b55fd4a-image.png,front,False,south,False,600,1.0,,,,,,,,,,
nS1_29,nS1,29,4b55fd4a-image.png,front,False,south,False,598,1.0033,,,,,,,,,,
nS1_30,nS1,30,4b55fd4a-image.png,front,False,south,False,595,1.0084,,,,,,,,,,
nS1_31,nS1,31,4b55fd4a-image.png,front,False,south,False,592,1.0135,,,,,,,,,,
nS1_32,nS1,32,4b55fd4a-image.png,front,False,south,False,594,1.0101,,,,,,,,,,
nS1_33,nS1,33,4b55fd4a-image.png,front,False,south,False,599,1.0017,,,,,,,,,,
nS1_34,nS1,34,4b55fd4a-image.png,front,False,south,False,599,1.0017,,,,,,,,,,
nS1_35,nS1,35,4b55fd4a-image.png,front,False,south,False,598,1.0033,,,,,,,,,,
nS2_00,nS2,0,2470743b-image.png,front,False,south,False,599,1.0017,,,,,,,,,,
nS2_01,nS2,1,2470743b-image.png,front,False,south,False,594,1.0101,,,,,,,,,,
nS2_02,nS2,2,2470743b-image.png,front,False,south,False,594,1.0101,,,,,,,,,,
nS2_03,nS2,3,2470743b-image.png,front,False,south,False,590,1.0169,,,,,,,,,,
nS2_04,nS2,4,2470743b-image.png,front,False,south,False,595,1.0084,,,,,,,,,,
nS2_05,nS2,5,2470743b-image.png,front,False,south,False,597,1.005,,,,,,,,,,
nS2_06,nS2,6,2470743b-image.png,front,False,south,False,597,1.005,,,,,,,,,,
nS2_07,nS2,7,2470743b-image.png,front,False,south,False,594,1.0101,,,,,,,,,,
nS2_08,nS2,8,2470743b-image.png,front,False,south,False,593,1.0118,,,,,,,,,,
nS2_09,nS2,9,2470743b-image.png,front,False,south,False,593,1.0118,,,,,,,,,,
nS2_10,nS2,10,2470743b-image.png,front,False,south,False,599,1.0017,,,,,,,,,,
nS2_11,nS2,11,2470743b-image.png,front,False,south,False,599,1.0017,,,,,,,,,,
nS2_12,nS2,12,2470743b-image.png,front,False,south,False,598,1.0033,,,,,,,,,,
nS2_13,nS2,13,2470743b-image.png,front,False,south,False,599,1.0017,,,,,,,,,,
nS2_14,nS2,14,2470743b-image.png,front,False,south,False,597,1.005,,,,,,,,,,
nS2_15,nS2,15,2470743b-image.png,front,False,south,False,595,1.0084,,,,,,,,,,
nS2_16,nS2,16,2470743b-image.png,front,False,south,False,595,1.0084,,,,,,,,,,
nS2_17,nS2,17,2470743b-image.png,front,False,south,False,597,1.005,,,,,,,,,,
nS2_18,nS2,18,2470743b-image.png,front,False,south,False,596,1.0067,,,,,,,,,,
nS2_19,nS2,19,2470743b-image.png,front,False,south,False,594,1.0101,,,,,,,,,,
nS2_20,nS2,20,2470743b-image.png,front,False,south,False,593,1.0118,,,,,,,,,,
nS2_21,nS2,21,2470743b-image.png,front,False,south,False,594,1.0101,,,,,,,,,,
nS2_22,nS2,22,2470743b-image.png,front,False,south,False,600,1.0,,,,,,,,,,
nS2_23,nS2,23,2470743b-image.png,front,False,south,False,602,0.9967,,,,,,,,,,
nS2_24,nS2,24,2470743b-image.png,front,False,south,False,598,1.0033,,,,,,,,,,
nS2_25,nS2,25,2470743b-image.png,front,False,south,False,598,1.0033,,,,,,,,,,
nS2_26,nS2,26,2470743b-image.png,front,False,south,False,597,1.005,,,,,,,,,,
nS2_27,nS2,27,2470743b-image.png,front,False,south,False,597,1.005,,,,,,,,,,
nS2_28,nS2,28,2470743b-image.png,front,False,south,False,603,0.995,,,,,,,,,,
nS2_29,nS2,29,2470743b-image.png,front,False,south,False,600,1.0,,,,,,,,,,
nS2_30,nS2,30,2470743b-image.png,front,False,south,False,598,1.0033,,,,,,,,,,
nS2_31,nS2,31,2470743b-image.png,front,False,south,False,595,1.0084,,,,,,,,,,
nS2_32,nS2,32,2470743b-image.png,front,False,south,False,594,1.0101,,,,,,,,,,
nS2_33,nS2,33,2470743b-image.png,front,False,south,False,601,0.9983,,,,,,,,,,
nS2_34,nS2,34,2470743b-image.png,front,False,south,False,602,0.9967,,,,,,,,,,
nS2_35,nS2,35,2470743b-image.png,front,False,south,False,599,1.0017,,,,,,,,,,
